timestamp_ms,open,high,low,close,volume
1723379700000,60462.00,60462.00,60393.30,60416.02,105.702360
1724553900000,64218.99,64219.00,64112.11,64138.99,157.197090
1725029700000,58779.95,58803.00,58441.31,58462.89,2140.334430
1727404500000,64970.52,64986.00,64898.00,64919.99,72.563220
1727618700000,65730.79,65772.00,65709.00,65714.69,61.652860
1727875800000,60888.97,60906.46,60712.00,60811.99,291.315820
1728668700000,62736.00,62808.60,62696.96,62738.01,86.284030
1728758700000,62984.57,63017.01,62968.90,62972.09,20.350620
1723665900000,58967.98,59065.37,58952.66,59000.01,164.807340
1725373500000,58030.01,58135.00,57933.00,58043.00,532.337160
1726788900000,63038.00,63038.00,62987.99,62987.99,49.858620
1729101300000,67900.00,67979.69,67899.99,67942.00,59.720150
1722682200000,61811.77,61842.93,61811.77,61828.49,193.528860
1723923600000,59418.80,59500.00,59412.29,59500.00,41.562570
1724932200000,60402.00,60417.37,60214.00,60223.30,421.454280
1725931500000,56930.00,56973.99,56874.00,56874.01,72.281420
1727968200000,60147.99,60230.00,60054.00,60210.36,85.736570
1723215000000,60171.14,60539.17,60084.50,60450.16,855.191490
1725093000000,59090.00,59120.00,59087.02,59120.00,40.822650
1725499200000,57986.99,58010.42,57966.15,58010.41,67.076500
1727578200000,65898.01,65898.01,65866.00,65866.01,22.791340
1728056400000,61530.00,61699.99,61467.59,61689.99,200.273110
1729123800000,67721.75,67721.75,67690.66,67707.21,18.151480
1729776600000,67591.98,67710.00,67488.99,67690.30,200.396100
1723412400000,58800.00,58979.13,58756.00,58979.12,324.718290
1723764300000,57634.50,57751.74,57630.52,57723.61,140.172990
1724117700000,60528.10,60528.10,60378.02,60492.00,311.413740
1725804600000,54217.99,54222.00,54041.61,54136.01,308.988420
1727350800000,64431.77,64434.59,64376.01,64405.99,94.469020
1727698800000,63830.19,63880.00,63830.18,63869.23,134.863660
1727727300000,63625.99,63690.00,63608.00,63690.00,76.217940
1727994300000,60831.53,60898.00,60819.90,60896.00,25.785800
1722739500000,60784.00,60892.00,60783.99,60883.97,76.112850
1725873600000,55331.10,55361.10,55292.00,55349.99,113.350000
1727628900000,65772.18,65774.00,65764.69,65764.99,24.215920
1728729600000,62984.00,62994.99,62940.04,62994.97,50.811340
1729074600000,67660.00,67690.00,67582.00,67616.50,202.750820
1729710900000,65904.14,66118.00,65885.02,66114.24,134.666040
1730315100000,71886.70,71919.99,71852.00,71919.99,77.742570
1726768800000,63709.22,63776.99,63582.35,63758.00,264.600100
1726887300000,62935.99,62935.99,62913.97,62917.11,38.094800
1722985200000,56200.26,56241.99,56030.00,56148.46,283.014240
1723211100000,59930.02,60277.00,59923.50,60272.01,680.846520
1723614600000,60873.99,60890.42,60835.00,60835.00,59.391750
1724645700000,64091.00,64163.00,64058.00,64162.99,74.386380
1725061500000,59123.83,59154.00,59102.00,59122.93,55.476090
1727444700000,65432.51,65544.00,65404.28,65469.99,196.108960
1723614000000,60903.12,60931.05,60876.01,60898.00,109.605660
1723865400000,59030.74,59054.97,59000.00,59024.00,63.815610
1724622300000,64326.00,64371.15,64301.05,64362.00,76.699260
1724995500000,58740.01,58876.00,58740.00,58762.79,385.778010
1727835900000,61524.34,61652.67,61500.00,61634.24,119.952060
1728414000000,62110.71,62130.00,62001.25,62016.59,55.299850
1728687300000,62460.45,62500.00,62430.00,62450.27,31.922850
1728713400000,62707.22,62715.00,62695.09,62714.99,11.128560
1723016400000,56806.00,56846.02,56800.00,56806.66,126.041040
1725954300000,57182.01,57290.00,57157.12,57282.75,275.575760
1728194100000,61953.97,61956.99,61933.82,61938.51,7.350090
1729245300000,67786.06,67818.18,67770.01,67802.00,59.435240
1729565100000,67511.30,67511.30,67374.01,67380.02,52.384560
1730236500000,72488.00,72612.27,72396.21,72405.98,180.947340
1724602500000,64115.00,64175.00,64114.99,64145.99,63.644310
1724645100000,64161.00,64178.88,64134.00,64176.96,83.139990
1727672100000,64478.00,64478.00,64441.69,64441.70,42.603300
1729248300000,67889.95,67950.59,67873.91,67876.01,94.898150
1729893900000,67356.00,67374.00,67300.00,67373.78,32.536210
1730185800000,71135.99,71146.00,70946.43,70954.86,188.126040
1723882800000,59194.08,59223.74,59181.27,59181.27,106.301400
1725900900000,56407.50,56525.14,56400.00,56430.11,379.144940
1727252400000,63839.73,63887.60,63812.00,63887.59,45.947140
1722741900000,60716.73,60759.70,60707.56,60742.00,91.814730
1724044800000,58515.74,58516.95,58462.30,58477.19,123.352740
1724265000000,60449.99,60590.00,60417.15,60583.99,760.349160
1725034500000,58341.08,58449.96,58211.13,58231.10,604.733340
1726048200000,56694.01,56741.24,56651.10,56662.01,103.307620
1729652100000,67114.00,67114.01,67088.80,67096.00,15.455930
1729824300000,68004.00,68063.60,68003.99,68049.99,31.330410
1726895700000,62879.93,62895.10,62852.00,62895.09,48.081180
1723666500000,59065.99,59147.61,59065.99,59139.99,157.391820
1726451700000,58568.00,58690.00,58563.59,58607.07,132.575340
1727514300000,65608.00,65608.00,65453.00,65538.00,393.409460
1727745900000,63484.00,63572.16,63456.01,63568.00,56.561430
1728392100000,62569.99,62569.99,62440.00,62440.00,26.928370
1728847200000,62504.01,62566.80,62504.00,62555.06,15.361260
1729355400000,68099.98,68151.52,68088.00,68106.00,30.187900
1725934800000,56734.01,56737.49,56635.80,56660.00,186.067560
1726792800000,62812.86,62865.84,62806.00,62860.00,57.991140
1727226900000,64202.01,64202.01,64100.00,64127.48,84.250400
1729871700000,67462.21,67744.43,67450.00,67690.01,227.095140
1730267100000,72479.98,72479.98,72383.03,72383.04,210.248480
1722737400000,60940.00,60946.00,60837.02,60871.90,101.625330
1724859300000,58572.99,58784.62,58501.41,58744.00,493.629390
1725760800000,54274.99,54322.00,54274.99,54321.99,49.099500
1726233000000,57758.00,57861.10,57740.00,57834.73,370.328180
1726853100000,62766.01,62833.99,62730.13,62737.58,87.769820
1727624100000,65710.00,65740.00,65700.00,65728.74,37.323860
1728672900000,62879.28,62929.99,62878.78,62922.08,51.146260
1723191000000,60740.01,60760.01,60600.34,60654.99,378.516360
1724598900000,64232.99,64247.99,64200.92,64233.06,163.597080
1727365500000,65327.93,65550.00,65321.02,65327.24,676.993780
1728440400000,62320.93,62357.90,62320.93,62352.50,23.416760
1728972300000,65333.01,65350.00,65288.33,65298.01,48.862630
1723677600000,58978.29,59022.50,58933.98,58939.87,79.082430
1723916400000,59547.14,59551.92,59485.50,59487.53,97.567530
1725578700000,56066.89,56099.23,56066.88,56099.21,32.834920
1726772400000,63628.01,63639.69,63490.00,63572.49,122.714180
1727934000000,61109.91,61219.39,61100.00,61213.74,70.053350
1729614000000,67056.00,67091.90,66957.14,67044.00,138.957140
1722665700000,61788.01,61847.11,61760.06,61760.06,111.263640
1723630500000,61022.01,61108.74,61004.01,61095.98,163.014390
1724246400000,59529.62,59548.28,59502.24,59526.56,116.948640
1725202800000,57879.99,57983.00,57815.13,57935.01,230.929680
1728360900000,62654.00,62764.61,62652.16,62737.36,55.038670
1728437400000,62372.00,62468.00,62340.00,62444.43,124.490820
1728727800000,62850.00,62957.99,62849.99,62957.99,127.585870
1724031300000,58569.67,58615.00,58521.72,58614.99,405.603780
1725562500000,56597.00,56611.00,56539.00,56548.99,68.243060
1727431200000,65754.00,65779.07,65656.00,65677.68,172.972540
1727457600000,65950.01,65950.01,65835.09,65856.00,220.817800
1728953400000,65931.60,66000.00,65923.06,65986.01,77.368780
1723081200000,55866.00,57381.36,55840.02,57346.54,2575.449120
1723635000000,61084.29,61192.08,61050.00,61187.99,141.279660
1725854400000,55115.00,55150.00,55113.00,55142.01,72.793420
1728390300000,62569.86,62600.00,62549.25,62588.00,62.996440
1728609300000,60142.01,60220.00,60142.01,60190.01,28.756750
1729641900000,67380.70,67385.19,67308.72,67353.90,63.809700
1724199300000,59151.61,59279.96,59151.60,59251.99,160.089480
1725222300000,58596.01,58620.25,58561.10,58604.00,53.430380
1727928000000,61464.00,61477.19,61379.90,61450.01,102.219530
1727943900000,60508.01,60529.92,60354.80,60354.81,137.083530
1724860500000,58846.60,59041.68,58846.59,59000.00,414.290130
1725426300000,56599.00,56629.00,56562.26,56606.99,129.117180
1724469600000,63914.53,63933.94,63800.00,63847.99,463.227060
1724827800000,59157.00,59219.44,59156.99,59207.22,200.075160
1725154500000,58900.00,58910.60,58842.26,58868.67,37.996620
1726842600000,63226.00,63440.00,63064.02,63410.42,359.321560
1727704500000,63961.69,63961.69,63874.53,63874.54,124.900880
1728015600000,61028.65,61094.22,61012.59,61092.01,43.902600
1728856500000,62957.19,62958.02,62878.79,62895.11,42.515310
1729045200000,67380.20,67460.00,67298.00,67379.91,60.314200
1722723000000,60724.00,60765.00,60666.54,60686.01,142.645440
1725669600000,54014.43,54058.00,54010.00,54052.00,64.155040
1729625700000,67562.00,67562.01,67476.00,67476.00,64.520530
1729755600000,67236.65,67254.00,67196.43,67207.80,48.173290
1729937700000,67094.01,67148.51,67094.00,67132.32,68.293850
1728174300000,61962.00,61994.00,61962.00,61963.45,12.691290
1729317300000,68389.85,68404.23,68389.85,68390.01,12.035260
1730237700000,72334.75,72350.00,72278.31,72305.39,69.383990
1724137200000,60960.84,61020.74,60915.78,60921.01,307.826010
1725302100000,58498.71,58539.00,58446.07,58526.77,313.807760
1726241400000,59034.36,59496.00,59034.36,59464.00,1650.635640
1727561700000,65649.99,65686.00,65644.00,65685.99,28.757100
1729119000000,67766.66,67800.00,67740.00,67800.00,12.738510
1729532700000,67652.00,67669.62,67574.00,67618.99,158.457270
1730172300000,71220.25,71279.11,71170.00,71207.99,126.915920
1730300400000,72411.79,72440.00,72340.30,72368.35,83.723540
1724102400000,59051.88,59079.99,59045.78,59065.59,64.685790
1726316400000,59772.01,59781.40,59750.00,59781.40,76.643860
1726582200000,59282.00,59780.00,59254.01,59739.32,1372.839300
1727564400000,65680.01,65688.34,65671.15,65675.64,25.377080
1728072600000,62334.00,62334.01,62280.00,62320.01,38.059010
1729385400000,68285.99,68286.00,68237.43,68246.00,17.529180
1729538100000,67566.81,67600.00,67515.68,67561.54,80.210550
1722810300000,58710.01,58886.57,58686.46,58846.00,196.603620
1724362500000,60601.99,60602.00,60571.97,60571.98,39.935910
1724835900000,59218.80,59367.51,59136.18,59310.32,459.063870
1728165000000,61885.08,61885.09,61859.50,61859.50,7.755620
1728814500000,62760.02,62800.80,62760.01,62794.01,89.130100
1723708500000,58037.01,58140.01,58037.00,58060.37,339.271980
1723866000000,59045.32,59045.32,59002.29,59026.27,135.278280
1724811000000,59299.07,59369.00,59288.77,59321.00,159.981750
1726839000000,62917.99,63017.21,62790.00,62837.99,284.408280
1727620500000,65709.00,65724.00,65680.00,65692.26,147.600020
1727871000000,61008.00,61021.70,60890.70,60919.99,87.907440
1729471800000,69205.32,69205.32,69059.90,69120.53,92.059470
1730209800000,71432.00,71731.01,71432.00,71648.97,405.960040
1724530500000,64189.73,64245.00,64123.77,64244.99,334.208970
1726737000000,62029.99,62148.33,62022.00,62118.91,311.660340
1726742100000,62386.41,62394.48,62320.00,62394.47,156.495940
1728465000000,62179.99,62180.00,62130.85,62130.86,15.678240
1728707700000,62672.34,62675.51,62596.26,62596.27,117.575630
1722811200000,58974.00,59024.00,58892.34,58979.87,122.813910
1723814100000,58105.26,58915.18,58092.83,58653.64,2243.319180
1725076500000,59250.00,59250.00,59230.00,59232.01,40.095990
1725643800000,54269.99,54280.00,54097.75,54111.00,290.661000
1727660700000,65164.00,65164.01,64800.29,64834.01,927.923340
1728450300000,62437.92,62442.00,62385.15,62402.69,41.854240
1729121100000,67648.22,67662.00,67611.18,67662.00,27.712720
1729438500000,68549.98,68558.03,68523.98,68558.02,28.891660
1727274300000,63803.57,63859.23,63681.23,63705.99,208.912400
1727277900000,63896.93,63896.93,63782.00,63803.99,165.002200
1727380500000,64884.00,64900.00,64693.26,64711.06,465.807240
1729606200000,67282.42,67549.98,67202.89,67440.43,326.775980
1725301800000,58519.99,58558.25,58498.70,58498.71,80.812920
1726267800000,60585.98,60625.00,60548.00,60592.83,173.361440
1726827300000,63458.00,63512.00,63457.99,63465.99,108.299820
1726884600000,62872.00,62898.00,62816.47,62855.88,74.523020
1727724600000,63463.96,63502.71,63386.89,63386.89,238.487980
1729082100000,67950.01,67990.13,67860.00,67934.67,124.352620
1729144500000,67314.01,67374.42,67288.00,67340.82,38.576670
1724457600000,64037.24,64102.46,64026.10,64100.00,340.709520
1727265000000,63756.28,63820.01,63728.08,63820.00,190.506120
1727426100000,65680.29,65795.63,65555.55,65639.91,214.970280
1728707400000,62652.00,62746.00,62642.85,62672.35,69.332570
1723888200000,59297.02,59297.27,59223.17,59297.26,76.029720
1725943200000,56498.99,56556.00,56468.75,56520.00,111.833500
1726845300000,62934.00,62972.03,62776.74,62919.99,278.823260
1727973600000,60280.00,60291.29,60100.86,60174.00,107.450280
1728077400000,62386.11,62386.11,62344.81,62344.82,16.042950
1728093300000,62037.54,62070.00,62037.53,62069.99,9.568810
1730344800000,72500.00,72500.01,72352.01,72369.43,79.386650
1722879300000,54616.00,54617.63,54314.12,54344.91,535.285500
1723407000000,58951.68,59062.70,58755.64,59021.72,742.693500
1724662200000,63727.00,63734.00,63702.01,63725.00,84.976200
1724976300000,59295.04,59295.04,59223.00,59235.00,108.949980
1725323400000,59129.03,59184.22,59129.03,59163.00,133.367540
1725707700000,54404.00,54419.87,54391.10,54391.10,46.814600
1725885600000,55157.83,55228.96,55144.00,55216.00,79.121720
1727535000000,65704.01,65706.00,65674.27,65702.22,89.768380
1725296400000,58345.00,58471.91,58342.01,58466.66,136.998320
1726303500000,60005.50,60005.51,59933.94,59957.90,73.307780
1727494500000,66087.88,66087.89,66061.39,66062.00,19.548040
1727570700000,65754.00,65784.00,65647.28,65767.51,94.057940
1727760300000,63750.00,63750.00,63674.49,63717.99,60.623930
1728215400000,62117.96,62145.00,62117.96,62132.32,30.206170
1728484500000,61836.00,61936.00,61812.00,61852.00,64.023270
1729152900000,67219.36,67296.10,67200.00,67242.42,118.335570
1722929400000,55620.00,55854.00,55600.01,55812.00,387.810720
1723646700000,59279.56,59450.27,59250.75,59368.37,414.710970
1723849800000,58854.60,58863.11,58703.99,58740.48,398.609070
1725980700000,56836.00,56953.95,56744.89,56953.95,162.854360
1726569000000,59097.78,59178.99,59068.00,59173.99,358.355420
1726947300000,63206.00,63256.01,63204.28,63256.01,35.690680
1727877000000,61187.98,61330.00,61091.71,61288.10,322.148120
1722873600000,54321.08,54613.08,54250.00,54581.18,1626.631650
1723753200000,56912.13,56950.01,56816.23,56819.71,350.235060
1724065200000,58046.01,58099.98,58007.73,58097.97,142.720620
1724967900000,59560.99,59565.31,59526.00,59533.74,68.090790
1725213300000,58085.99,58139.00,58045.00,58127.98,97.432320
1726302000000,60047.89,60047.89,60015.12,60019.99,73.595700
1727685000000,64288.00,64384.00,64238.00,64357.99,205.355720
1723899300000,59216.97,59260.36,59216.97,59230.07,39.696510
1728219300000,62188.07,62227.32,62182.00,62222.00,31.619650
1723366800000,61260.43,61311.60,61223.12,61300.42,90.496890
1723579500000,60894.23,60957.14,60851.08,60956.57,144.593640
1723943700000,59624.79,59644.52,59578.00,59578.00,35.691690
1725649500000,53612.73,53771.66,53589.00,53721.00,252.347500
1726564500000,58757.92,58816.97,58726.00,58726.00,76.577160
1728369600000,62444.14,62456.00,62411.92,62440.30,27.218010
1723749600000,57269.65,57321.68,57157.46,57225.59,531.976650
1723930500000,59223.68,59254.11,59203.56,59232.46,59.580750
1724744400000,62909.01,62909.02,62799.03,62799.03,179.448210
1724836800000,59252.29,59323.34,59213.18,59323.34,413.794590
1726124100000,57953.60,57953.60,57921.10,57947.99,27.831140
1726781100000,62992.36,62992.36,62962.01,62962.01,40.208880
1726839900000,62738.05,62915.12,62722.00,62827.98,286.797240
1727302200000,63462.00,63462.00,63279.13,63302.00,133.522760
1723643100000,60148.87,60317.39,59935.49,59943.99,1353.574800
1725117000000,59137.98,59147.00,59121.10,59122.93,43.226340
1725376500000,57968.00,58018.00,57824.00,57834.01,257.154920
1727950200000,60703.11,60746.84,60673.00,60728.01,52.787720
1728711300000,62666.67,62684.58,62660.34,62660.35,19.490500
1728811800000,62800.04,62811.00,62780.12,62780.45,16.942990
1729350900000,68293.95,68294.86,68244.00,68250.00,43.010740
1729659000000,67207.22,67210.00,67179.16,67198.35,25.719000
1722765000000,60706.00,60740.00,60695.28,60730.00,147.695940
1727121600000,63300.01,63337.96,63260.09,63266.81,70.740660
1728893700000,64488.62,64627.57,64425.94,64623.50,156.018800
1723200300000,60365.90,60552.00,60365.89,60486.46,344.362590
1725400200000,58041.51,58070.00,58017.00,58070.00,33.132420
1725895500000,55174.10,55257.81,55104.00,55249.27,203.930660
1726167000000,58261.63,58285.29,57949.18,58088.00,620.426320
1727684100000,64440.75,64450.00,64387.98,64387.98,127.973500
1727764200000,63979.90,64016.00,63928.06,63945.99,44.755500
1730130000000,68585.80,68679.50,68582.00,68599.99,83.358880
1730344500000,72545.09,72574.00,72478.75,72500.00,28.112340
1724737800000,63148.60,63185.00,63130.00,63138.40,172.963470
1728287400000,63476.00,63580.00,63475.99,63538.98,46.954260
1728845100000,62369.46,62420.00,62364.00,62415.62,32.014800
1729070100000,67198.63,67260.00,67163.37,67163.37,64.383190
1723444800000,58350.27,58350.27,58261.21,58335.67,203.097480
1725189300000,57998.00,57998.01,57976.00,57992.00,58.858940
1725335400000,59153.01,59153.01,59112.00,59112.01,73.963400
1725435300000,56615.99,56696.93,56598.00,56660.99,221.326980
1725715800000,54574.77,54620.97,54556.00,54619.00,59.496360
1727038800000,63208.00,63292.00,63198.36,63292.00,57.414220
1727182500000,63441.99,63472.00,63412.00,63446.01,92.292020
1728054000000,61240.00,61518.40,61224.00,61516.79,214.868720
1723227600000,59978.79,60000.00,59838.87,59842.45,331.957230
1724180100000,59339.99,59340.00,59123.17,59191.45,200.675910
1724862900000,58319.15,58461.65,58281.59,58422.02,505.302600
1726872300000,63238.71,63238.71,63206.88,63206.89,28.667740
1727164200000,63507.99,63569.99,63486.00,63569.98,124.377860
1727190300000,63155.99,63327.00,63099.99,63319.99,150.927680
1727948100000,60644.00,60716.00,60600.00,60684.49,51.590880
1728126900000,62222.04,62222.05,62181.81,62181.82,12.594750
1723018200000,57009.56,57077.78,57000.00,57046.00,191.368980
1723597200000,60786.85,60826.24,60717.03,60735.80,120.416820
1724129700000,60883.99,60919.43,60865.60,60865.61,276.469890
1726389600000,60088.39,60118.00,60088.39,60116.43,21.998720
1726712700000,61972.01,62090.90,61958.00,62086.64,159.644040
1728512700000,60722.01,60760.00,60699.90,60701.87,56.947840
1730112900000,68672.00,68692.00,68620.01,68625.87,43.973720
1730190900000,71135.19,71140.04,71114.00,71137.80,39.752490
1726423800000,59816.00,59830.00,59796.43,59796.43,66.721200
1727838300000,61740.00,61823.73,61739.99,61823.72,46.105930
1728323100000,63739.99,63773.76,63688.99,63694.00,32.958360
1728496800000,61748.00,61818.19,61748.00,61817.98,35.787630
1729591800000,66931.12,66998.45,66868.53,66996.00,122.720170
1729754700000,67287.99,67288.00,67172.00,67270.68,29.273970
1729836000000,67757.21,67762.25,67690.00,67759.98,72.599140
1725962100000,57174.41,57174.41,57086.00,57086.01,79.550120
1729463100000,68856.00,69158.00,68838.00,69122.00,412.626520
1729623600000,67385.00,67396.00,67343.81,67387.95,81.316060
1730005800000,67179.99,67199.26,67152.00,67199.26,31.912360
1730118600000,68923.07,69019.54,68876.00,69019.53,304.220500
1723195200000,61021.00,61022.00,60884.89,60917.71,160.631820
1723538100000,58984.19,59097.53,58984.18,59094.00,176.409090
1724398800000,61095.95,61095.96,61044.00,61044.01,163.048080
1724515500000,63999.88,64069.00,63999.88,64062.50,224.766090
1724536800000,63612.36,63795.00,63570.00,63706.00,464.140440
1726345200000,59816.42,59921.10,59816.42,59921.10,41.006740
1727577900000,65863.99,65904.00,65850.75,65898.02,36.369940
1727668500000,64464.75,64553.69,64450.80,64553.68,233.667320
1722705600000,60710.48,60739.00,60590.43,60729.00,327.643800
1727831700000,61291.49,61291.50,61194.61,61232.00,75.198560
1728149100000,61977.59,61996.00,61970.00,61976.52,10.348810
1728195300000,61957.73,61983.94,61957.73,61983.93,7.736240
1728877800000,64136.00,64200.00,64040.00,64082.00,272.277870
1729136400000,67629.99,67658.00,67612.00,67621.89,30.597700
1729143000000,67328.00,67438.34,67282.05,67430.11,53.476580
1729653600000,67006.00,67006.00,66942.00,66946.00,73.043330
1724454300000,64176.00,64184.00,64104.31,64155.99,199.546440
1725851700000,55080.55,55088.00,54764.68,54841.27,426.771660
1726500000000,57892.00,57970.00,57886.00,57970.00,201.920360
1728081900000,62210.00,62210.01,62195.51,62195.52,11.834480
1728483000000,61905.99,61945.76,61842.14,61896.02,81.871110
1728827100000,62700.44,62731.35,62700.44,62714.90,38.338240
1722906900000,56072.00,56239.48,55990.00,56006.00,730.713360
1722917400000,55485.99,55720.99,55485.50,55693.16,586.477350
1723401300000,60149.16,60223.09,60149.16,60174.67,30.282180
1723721100000,58503.15,58817.92,58502.65,58736.39,507.501570
1725260100000,57731.99,57731.99,57681.00,57688.00,51.687400
1725558000000,56329.00,56418.35,56302.00,56416.01,73.808340
1725612900000,55745.00,55798.00,55744.99,55783.01,165.532040
1726152300000,58010.00,58021.10,57668.00,57833.99,693.164920
1723089000000,57257.06,57279.49,57158.38,57166.01,292.277160
1724674500000,63925.01,63925.01,63812.00,63812.00,109.432080
1724733300000,62977.00,63059.99,62977.00,63031.86,431.802750
1726305900000,59952.01,59965.99,59952.01,59964.33,28.964000
1726824300000,63419.99,63488.98,63419.99,63462.00,175.916500
1726558500000,58610.00,58661.10,58610.00,58661.10,94.677580
1726677600000,59902.00,59910.00,59788.00,59811.10,134.740360
1727991600000,60750.74,60770.00,60731.41,60731.41,12.561270
1724537700000,63668.99,64000.00,63625.35,63850.00,518.982450
1724978100000,59450.99,59487.64,59394.00,59440.99,135.297990
1728024600000,61198.61,61209.01,61151.83,61152.64,24.346470
1729970100000,67142.01,67159.27,67112.06,67122.00,23.482260
1730181900000,71138.88,71212.27,71132.00,71208.01,179.229270
1730191800000,71161.13,71161.13,71130.00,71153.99,60.383410
1730414700000,70492.09,70543.98,70472.89,70506.00,56.047490
1723268100000,60397.73,60428.00,60347.00,60374.29,38.560650
1724000700000,59818.03,59818.04,59727.09,59731.21,128.500950
1724526600000,64272.00,64272.01,64242.30,64259.99,57.539970
1724820000000,59545.01,59545.01,59430.01,59448.61,189.088020
1725056700000,59196.00,59196.00,59141.11,59155.00,47.605830
1725986100000,56781.10,56851.10,56780.64,56832.90,81.464140
1728566700000,61254.00,61254.00,61110.01,61147.18,36.802290
1728594900000,59722.00,59799.86,59722.00,59772.00,28.962960
1725544800000,57028.62,57350.00,57019.00,57088.25,880.445280
1725709500000,54336.01,54366.00,54265.17,54365.99,150.737720
1726585800000,60860.00,61064.00,60776.01,61046.01,1710.865560
1727818800000,60850.00,60968.74,60830.00,60930.28,92.733330
1728835200000,62229.32,62241.22,62177.67,62241.21,58.157990
1724170500000,58934.73,58995.44,58860.80,58860.80,479.343240
1724720400000,62722.00,63098.97,62688.15,63072.72,882.285750
1724879700000,59282.06,59282.06,59183.99,59236.01,113.697420
1725554400000,56235.00,56373.29,56231.10,56341.01,127.738680
1726086600000,57591.26,57594.00,57500.00,57500.00,62.142860
1726746900000,62634.00,62708.00,62634.00,62645.44,190.124580
1727112600000,63223.99,63341.67,63223.99,63330.43,76.138080
1727136900000,63254.84,63339.73,63248.27,63339.72,73.735400
1722767400000,60679.89,60680.00,60632.43,60667.99,27.641040
1723212600000,60575.16,60956.86,60560.91,60806.13,725.718510
1726145700000,57654.00,57707.32,57600.00,57691.56,261.315140
1726710600000,61868.01,61980.00,61854.01,61960.01,221.242380
1728015900000,61092.00,61178.21,61084.00,61166.11,46.123320
1728363300000,62648.61,62750.01,62648.60,62694.90,121.384530
1728635400000,60719.63,60726.56,60706.00,60706.00,44.343930
1728711000000,62643.42,62666.67,62643.41,62666.67,11.778430
1723254600000,60588.50,60588.50,60475.99,60488.00,126.133380
1723354200000,61030.00,61035.19,60985.71,60985.72,35.782170
1725003300000,59514.01,59526.00,59401.56,59416.01,287.677470
1727009100000,62780.00,62834.63,62779.19,62810.81,43.714520
1728618900000,60644.49,60655.00,60614.00,60614.00,18.260800
1729908300000,66622.14,66622.15,66536.98,66545.00,74.802420
1722788400000,59107.38,59107.38,58971.68,58990.91,391.203660
1724512500000,64082.01,64082.02,64034.00,64041.00,66.442650
1726591500000,61013.34,61125.00,60904.00,60966.49,254.010100
1726730400000,62051.99,62110.01,62026.01,62087.99,142.383160
1727442300000,65730.16,65762.00,65648.00,65761.50,122.389560
1727886600000,62042.25,62099.99,62006.86,62024.01,99.545040
1728008700000,60979.90,61012.00,60939.75,60988.00,23.130890
1728153000000,61909.09,61926.00,61890.50,61910.00,15.089540
1723031400000,56871.05,57081.49,56871.04,57053.01,485.674020
1723350900000,61092.00,61092.01,60949.27,60973.49,99.010110
1725557400000,56248.99,56305.00,56200.42,56261.96,247.968860
1725698100000,54257.98,54330.00,54257.98,54311.99,90.261440
1727669100000,64483.99,64546.00,64479.90,64479.90,115.421960
1728630900000,60860.00,60866.65,60805.62,60827.33,53.119760
1729152600000,67260.52,67271.10,67212.25,67219.35,48.364260
1729369500000,68226.01,68235.28,68216.00,68235.28,18.384730
1722867300000,53001.89,53730.75,52925.92,53638.00,3220.116900
1724812200000,59208.36,59258.54,59207.10,59248.01,168.070950
1725436200000,56819.84,56819.84,56736.97,56765.00,160.687940
1727763300000,63871.98,63953.99,63871.97,63952.01,115.535300
1728488400000,62216.65,62316.00,62202.00,62284.00,67.761660
1729442700000,68565.71,68565.72,68518.50,68554.90,25.559720
1730250600000,72061.42,72160.00,72000.01,72122.01,150.970490
1730307300000,72179.00,72189.87,72110.86,72110.86,46.335880
1724082000000,58739.95,58739.95,58650.00,58677.22,99.902760
1726028100000,56655.13,56655.13,56256.46,56339.02,944.062380
1729406700000,68220.23,68252.91,68220.23,68245.29,108.579260
1723168500000,61384.00,61426.76,61361.48,61400.00,115.245150
1726677300000,59764.00,59921.10,59702.00,59902.00,178.530820
1728087600000,62100.00,62100.01,62045.97,62045.98,12.433200
1728152700000,61943.11,61943.12,61909.09,61909.10,11.362310
1729090500000,67726.00,67740.82,67560.03,67671.91,189.336370
1729386300000,68240.58,68252.00,68196.00,68248.12,44.865760
1729510500000,68398.99,68398.99,68276.96,68289.99,106.772680
1729874700000,67779.61,67800.00,67729.03,67782.25,46.954130
1723251600000,60541.91,60655.02,60494.35,60612.81,171.308160
1723497900000,58724.01,58793.50,58692.00,58776.00,93.945420
1724709900000,63226.99,63254.00,63152.01,63159.00,76.637220
1727669400000,64479.91,64481.94,64419.90,64460.01,111.170560
1727960700000,60460.34,60520.00,60314.00,60326.09,111.368500
1728040200000,61392.93,61420.00,61392.92,61411.99,20.301260
1728898500000,64622.10,64740.00,64622.09,64716.00,84.283610
1729376400000,68251.99,68292.00,68251.99,68270.00,31.829600
1722850500000,52660.00,52756.80,52600.00,52614.38,590.557200
1724296800000,60306.33,60378.80,60284.00,60371.80,142.382100
1725652500000,53686.00,53686.00,53488.70,53534.28,514.362780
1725830700000,54440.00,54468.00,54299.89,54360.93,153.487520
1727350500000,64317.80,64431.92,64295.77,64431.76,257.306740
1728289800000,63620.37,63678.00,63612.00,63666.66,29.642260
1728853200000,62762.92,62786.32,62730.00,62760.00,40.993980
1729598700000,67375.44,67474.23,67352.00,67436.00,57.230600
1723561200000,59643.63,59729.84,59555.17,59637.79,268.362480
1725546600000,57028.01,57165.99,57021.00,57115.83,220.980020
1726053900000,56744.00,56747.07,56679.63,56704.00,134.393920
